#separator:tab
#html:true
#tags column:7
Achille Talon 	BD et leurs créateurs 	Greg Un homme rondelet, son voisin Hilarion Lefuneste, sa fiancée Virgule de Guillemets 				
Germaine Dulac 	Réalisatrices françaises  	La Fête espagnole , La Souriante Madame Beudet , Princesse Mandane 	Née Charlotte Élisabeth Germaine Saisset-Schneider, cette cinéaste féministe et avant-gardiste arrêta sa carrière après le passage au cinéma sonore. Image: <img src=http://www.quizypedia.fr/site_media/images/415/415922847206.jpeg>			
Agnès Varda 	Réalisatrices françaises  	Cléo de 5 à 7 , Sans toit ni loi , Les Glaneurs et la Glaneuse 	"Épouse d’un réalisateur de comédies musicales auquel elle a consacré le film ""Jacquot de Nantes"", réalisatrice de fiction et documentariste, elle reçoit un Oscar pour l’ensemble de sa carrière en 2017. Image: <img src=http://www.quizypedia.fr/site_media/images/131/131211957934.jpeg>"			
Danièle Thompson 	Réalisatrices françaises  	La Bûche , Fauteuils d'orchestre , Le code a changé 	"Fille de Gérard Oury, elle a coécrit, à partir de ""La Grande Vadrouille"", tous les scénarios des films de son père avant se lancer elle-même dans la réalisation. Image: <img src=http://www.quizypedia.fr/site_media/images/716/716218858984.jpeg>"			
Nicole Garcia 	Réalisatrices françaises  	Un week-end sur deux , L’Adversaire , Mal de pierres 	Elle a reçu des nominations aux César dans six catégories différentes en tant qu’actrice et réalisatrice. Elle a deux fils, l’un metteur en scène et scénariste, l’autre, fils de Jean Rochefort, comédien. Image: <img src=http://www.quizypedia.fr/site_media/images/905/905309714356.jpeg>			
Claire Denis 	Réalisatrices françaises  	S'en fout la mort , Nénette et Boni , Beau Travail 	Assistante de Wenders ou Jarmusch, elle s'intéresse avant tout, lorsqu'elle passe à la réalisation, à la dimension plastique du cinéma et aux corps, bien plus qu'aux dialogues. Image: <img src=http://www.quizypedia.fr/site_media/images/064/064593732538.jpeg>			
Coline Serreau 	Réalisatrices françaises  	Trois Hommes et un couffin , Romuald et Juliette 	Après ses premiers films féministes, elle a connu le succès avec des comédies abordant des faits de société. Son plus grand succès met en scène un trio masculin incarné par Dussollier, Giraud et Boujenah. 			
Diane Kurys 	Réalisatrices françaises  	Diabolo menthe , La Baule-les-Pins , Sagan 	D'origine russo-polonaise, elle est marquée par la séparation de ses parents, sujet qu'elle traitera dans plusieurs de ses films. Son premier film générationnel, en 1977, est un triomphe, comme sa chanson, écrite par Yves Simon. 			
Josiane Balasko 	Réalisatrices françaises  	Sac de nœuds , Gazon maudit , L'Ex-femme de ma vie 	Cette actrice comique et engagée, membre de la troupe du Splendid, passe à la réalisation dès 1985, tout en continuant à jouer, au cinéma et au théâtre. Sa fille, Marilou Berry, est aussi actrice. Image: <img src=http://www.quizypedia.fr/site_media/images/658/658033133261.jpeg>			
Tonie Marshall 	Réalisatrices françaises  	Enfants de salaud , Vénus Beauté (Institut) , Passe-passe 	Cette cinéaste, fille de Micheline Presle, est la seule femme à avoir reçu le César du meilleur réalisateur, en 2000, pour un film mettant en scène Nathalie Baye, Audrey Tautou et Mathilde Seigner. Image: <img src=http://www.quizypedia.fr/site_media/images/043/043479187800.jpeg>			
Catherine Corsini 	Réalisatrices françaises  	La Belle Saison , Un amour impossible , La Fracture 	Cette réalisatrice, engagée à gauche, traite notamment dans ses films des rapports amoureux et de la sexualité. Elle est professeur à la Fémis, école formant aux métiers de l'audiovisuel et du cinéma. Image: <img src=http://www.quizypedia.fr/site_media/images/131/131868707158.jpeg>			
Zabou Breitman 	Réalisatrices françaises  	Se souvenir des belles choses , Je l’aimais , No et moi 	"Elle est apparue la première fois en tant que comédienne dans ""Thierry la Fronde"", écrit par son père. Actrice, réalisatrice, metteur en scène, elle réalise avec Laurent Lafitte une série parodique à la radio, ""À votre écoute coûte que coûte"". Image: <img src=http://www.quizypedia.fr/site_media/images/059/059676759464.jpeg>"			
Valeria Bruni-Tedeschi 	Réalisatrices françaises  	Il est plus facile pour un chameau... , Actrices , Un château en Italie 	Cette actrice-réalisatrice franco-italienne, sœur d'une chanteuse célèbre, a reçu en tant qu'actrice quatre David di Donatello (les César italiens). Image: <img src=http://www.quizypedia.fr/site_media/images/106/106748926446.jpeg>			
Agnès Jaoui 	Réalisatrices françaises  	Le Goût des autres , Comme une image , Au bout du conte 	Actrice, scénariste et réalisatrice, connue pour sa collaboration avec Jean-Pierre Bacri. Ils ont adapté ensemble leurs propres pièces de théâtre et ont travaillé pour Alain Resnais. Image: <img src=http://www.quizypedia.fr/site_media/images/633/633660463813.jpeg>			
Valérie Lemercier 	Réalisatrices françaises  	Le Derrière , Palais Royal , Aline 	"Cette humoriste qui s'est fait remarquer dans la série ""Palace"" a animé avec talent plusieurs cérémonies des César. Elle a obtenu le César de la meilleure actrice en 2022 pour ""Aline"". Image: <img src=http://www.quizypedia.fr/site_media/images/952/952302223389.jpeg>"			
Noémie Lvovsky 	Réalisatrices françaises  	Petites , Les Sentiments , Camille redouble 	Actrice, scénariste, réalisatrice, elle a été personnellement nommée 11 fois aux César. Le film dans lequel elle se retrouve projetée à l'adolescence a été nommé 13 fois lors des César en 2013. Image: <img src=http://www.quizypedia.fr/site_media/images/094/094973279125.jpeg>			
Emmanuelle Bercot 	Réalisatrices françaises  	Elle s'en va , La Tête haute , La Fille de Brest 	"Cette réalisatrice met au premier plan des personnages de femmes, joués par Isild Le Besco, Catherine Deneuve ou Sidse Babett Knudsen. En tant qu'actrice, elle a reçu le prix d'interprétation à Cannes pour ""Mon roi"". Image: <img src=http://www.quizypedia.fr/site_media/images/390/390968065883.jpeg>"			
Valérie Donzelli 	Réalisatrices françaises  	La Reine des pommes , La guerre est déclarée , Notre Dame 	Cette réalisatrice a connu le succès avec un film autobiographique racontant la bataille d'un couple de jeunes parents pour sauver leur petit garçon d'une tumeur rare au cerveau. Image: <img src=http://www.quizypedia.fr/site_media/images/056/056722292261.jpeg>			
Maïwenn 	Réalisatrices françaises  	Le Bal des actrices , Polisse , Mon roi 	Actrice qui a commencé sa carrière dès l’enfance, elle a fait tourner Joey Starr, dont elle a partagé un temps la vie, dans deux de ses films, et, en 2016, Vincent Cassel et Emmanuelle Bercot. Image: <img src=http://www.quizypedia.fr/site_media/images/328/328352577521.jpeg>			
Jeanne Herry 	Réalisatrices françaises  	Pupille , Je verrai toujours vos visages 	Fille d'une célèbre actrice française, elle se fait remarquer avec des films aux sujets forts et sensibles traitant de l'adoption et de la justice réparatrice. Image: <img src=http://www.quizypedia.fr/site_media/images/673/673649004047.jpeg>			
Pierre Repp 	Humoristes français nés entre 1900 et 1950 	"Célèbre pour son ""talent de bafouilleur"", il n'avait pas son pareil pour buter sur les mots, en proposer d'autres, aligner des contrepèteries. Son sketch ""Les Crêpes"" est resté dans la mémoire populaire. 1909 à Saint-Pol-sur-Ternoise (Pas-de-Calais)-1986 au Plessis-Trévise (Val-de-Marne) Pierre Bouclet "	Image: <img src=http://www.quizypedia.fr/site_media/images/095/095579321608.jpeg>			
Pierre Doris 	Humoristes français nés entre 1900 et 1950 	"Spécialiste de l'humour noir, il a influencé de nombreux humoristes français. Il fut fréquemment invité à l'émission des ""Jeux de 20 heures"". 1919 à Paris-2009 à Paris Pierre-Léon Tugot "				
Raymond Devos 	Humoristes français nés entre 1900 et 1950 	"Toujours accompagné de son pianiste, il restera célèbre pour ses jeux de mots, ses qualités de mime, son goût pour les paradoxes cocasses, le non-sens et la dérision. Ses  sketches ""La Mer démontée"" et ""À Caen les vacances"" sont les plus connus. 1922 à Mouscron (Belgique)-2006 à Saint-Rémy-lès-Chevreuse (Yvelines) "	Image: <img src=http://www.quizypedia.fr/site_media/images/791/791292413254.jpeg>			
Fernand Raynaud 	Humoristes français nés entre 1900 et 1950 	"Dans ses sketches, il mettait en scène le Français moyen en utilisant quiproquos, mimes, grimaces, multiplicité d'accents. Certaines de ses expressions sont restées célèbres : ""Y a comme un défaut"", ""Allô ! Tonton ? Pourquoi tu tousses ?"". 1926 à Clermont-Ferrand-1973 au Cheix-sur-Morge (Puy-de-Dôme) "	Image: <img src=http://www.quizypedia.fr/site_media/images/794/794004340425.jpeg>			
Sim 	Humoristes français nés entre 1900 et 1950 	"Il est connu pour ses interprétations parodiques, notamment la ""baronne de la Tronche en Biais"" et sa participation à l'émission ""Les Grosses Têtes"". 1926 à Cauterets (Hautes-Pyrénées)-2009 à Fréjus Simon Berryer "	Image: <img src=http://www.quizypedia.fr/site_media/images/967/967026441749.jpeg>			
Guy Bedos 	Humoristes français nés entre 1900 et 1950 	"Spécialisé dans la satire politique, il vise surtout les politiques de droite mais ses ""amis"" de gauche pâtissent également de ses réflexions acerbes. 1934 à Alger-2020 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/554/554104632485.jpeg>			
Popeck 	Humoristes français nés entre 1900 et 1950 	"En 1968, il crée son personnage grognon et râleur, reconnaissable à son accent yiddish,  son costume trois-pièces et son chapeau melon, vendeur de caleçons molletonnés, qui ne cesse de répéter ""On n'est pas des sauvages, tout de même !"". Né en 1936 à Paris Judka Herpstu "	Image: <img src=http://www.quizypedia.fr/site_media/images/077/077410184866.jpeg>			
Pierre Desproges 	Humoristes français nés entre 1900 et 1950 	"Célèbre pour son humour grinçant, mis en valeur par une remarquable aisance littéraire, il a aussi présenté, sur FR3, l'émission humoristique ""La Minute nécessaire de monsieur Cyclopède"". 1939 à Pantin (Seine-Saint-Denis)-1988 à Paris "	Image: <img src=http://www.quizypedia.fr/site_media/images/624/624576480610.jpeg>			
Coluche 	Humoristes français nés entre 1900 et 1950 	"Tour à tour provocateur ou agitateur par ses prises de position sociales, il se présente à l'élection présidentielle de 1981 avant de se retirer, à la suite de pressions. Il fonde en 1985 l'association ""Les Restos du cœur"". 1944 à Paris-1986 à Opio (Alpes-Maritimes) Michel Colucci "	Image: <img src=http://www.quizypedia.fr/site_media/images/132/132757892351.jpeg>			
Michel Leeb 	Humoristes français nés entre 1900 et 1950 	"Il est connu pour ses imitations et ses caricatures de personnages comme ""le Chinois"" ou ""l'Africain"". On le retrouve également dans un spot publicitaire fort remarqué pour une marque d'insecticide. Né en 1947 à Cologne (Allemagne) "	Image: <img src=http://www.quizypedia.fr/site_media/images/800/800959267862.jpeg>			
Roland Magdane 	Humoristes français nés entre 1900 et 1950 	"Il entame une carrière d'humoriste dans l'équipe de Stéphane Collaro puis connaît le succès avec le sketch ""Je récapépette (depuis le bédut)"". Il a joué un héros récurrent dans la série ""Le Tuteur"" . Né en 1949 à Grenoble (Isère) Roland Magdanski "	Image: <img src=http://www.quizypedia.fr/site_media/images/894/894787594331.jpeg>			
Marc Jolivet 	Humoristes français nés entre 1900 et 1950 	"Auteur du sketch ""Le Digicode"", il s'est également présenté aux élections municipales à Paris en 1989 sous l'étiquette écologiste. Né en 1950 à Saint-Mandé (Val-de-Marne) "	Image: <img src=http://www.quizypedia.fr/site_media/images/148/148979733188.jpeg>			
Michel Boujenah 	Humoristes français nés entre 1952 et 1963 	"En 1985, il joue dans ""Trois hommes et un couffin"" de Coline Serreau, et obtient le César du meilleur acteur. Né en 1952 à Tunis "	Image: <img src=http://www.quizypedia.fr/site_media/images/039/039962127326.jpeg>			
François Rollin 	Humoristes français nés entre 1952 et 1963 	Il est connu pour son personnage du professeur, créé en 1988, pour la série Palace et souvent utilisé dans ses sketches par la suite. Son humour est basé sur l'absurde et le jeu  avec la langue française. Né en 1953 à Malo-les-Bains (Nord) 	Image: <img src=http://www.quizypedia.fr/site_media/images/389/389465857382.jpeg>			
Jean-Marie Bigard 	Humoristes français nés entre 1952 et 1963 	"Révélé au grand public dans l'émission ""La Classe"" sur FR3, il enchaîne les spectacles  dans un style ""stand-up"". Il est souvent perçu comme vulgaire et grossier. Né en 1954 à Fontaine-Luyères (Aube) "	Image: <img src=http://www.quizypedia.fr/site_media/images/072/072771389855.jpeg>			
Jean-Yves Lafesse 	Humoristes français nés entre 1952 et 1963 	Il est connu pour ses canulars téléphoniques, ainsi que ses impostures dans la rue où il piège les passants et les plonge dans les délires de son cru. 1957 à Pontivy (Morbihan)-2021 à Vannes (Morbihan) 	Image: <img src=http://www.quizypedia.fr/site_media/images/136/136531244267.jpeg>			
Laurent Baffie 	Humoristes français nés entre 1952 et 1963 	"Humoriste plateau dans l'émission ""Salut les Terriens !"", il est réputé pour ses caméras  cachées ainsi que pour son sens de la répartie et son humour grinçant. Né en 1958 à Montreuil (Seine-Saint-Denis) "	Image: <img src=http://www.quizypedia.fr/site_media/images/963/963800084139.jpeg>			
Smaïn 	Humoristes français nés entre 1952 et 1963 	"Suite à ses passages dans l'émission ""Le Théâtre de Bouvard"", il intègre le groupe humoristique nommé ""Les Cinq"" (plus connu sous le nom ""Les Inconnus""), mais  préférant le one-man-show, le quitte rapidement. Né en 1958 à Constantine (Algérie) "	Image: <img src=http://www.quizypedia.fr/site_media/images/381/381282487533.jpeg>			
Patrick Timsit 	Humoristes français nés entre 1952 et 1963 	"Il se fait remarquer au début des années 1990 par son ton corrosif dans ses sketchs, n'hésitant pas à égratigner certaines personnalités et à pratiquer l'humour noir.  En  1991, il débute au cinéma dans ""Une époque formidable"". Né en 1959 à Alger "	Image: <img src=http://www.quizypedia.fr/site_media/images/410/410625375531.jpeg>			
Élie Kakou 	Humoristes français nés entre 1952 et 1963 	"Il est connu en particulier pour son personnage principal de Madame Sarfati. Peu avant sa mort, il démarre une carrière cinématographique, apparaissant notamment dans ""La Vérité si je mens !"". 1960 à Nabeul (Tunisie)-1999 à Paris "				
Christophe Alévêque 	Humoristes français nés entre 1952 et 1963 	"Humoriste ""engagé"", il défend différentes positions ou personnalités politiques marquées à gauche.  Il a fait partie de ""la bande"" de Laurent Ruquier sur Europe 1 dans ""On va s'gêner"" et sur France 2 dans ""On a tout essayé"". Né en 1963 au Creusot (Saône-et-Loire) "	Image: <img src=http://www.quizypedia.fr/site_media/images/912/912365308194.jpeg>			
Franck Dubosc 	Humoristes français nés entre 1952 et 1963 	"Il s'est fait connaître par son personnage de mythomane, de dragueur et de frimeur. En 2006, il parvient à percer au cinéma dans le premier rôle de la comédie populaire ""Camping"". Né en 1963 au Petit-Quevilly (Seine-Maritime) "	Image: <img src=http://www.quizypedia.fr/site_media/images/732/732660246351.jpeg>			
