#separator:tab
#html:true
#tags column:7
Vercors 	Régions naturelles de France  	Dans l'est de la Drôme et le sud-ouest de l'Isère 	Ce plateau, culminant à 2341 mètres au Grand Veymont, est bordé d'impressionnantes falaises qui ont favorisé l'implantation d'un maquis sous l'Occupation. 			
Kazan 	Villes de Russie  	Cette ville, capitale de la république du Tatarstan, est située sur la Volga. Sixième ville la plus peuplée de Russie. 				
Koursk 	Villes de Russie  	Ville située près de la frontière ukrainienne, sur les rives de la rivière Seïm. Une célèbre bataille s'y est déroulée en 1943. 				
Mourmansk 	Villes de Russie  	Ville portuaire située sur la mer de Barents. Il s'agit de la plus grande ville au monde au nord du cercle Arctique. 				
Nijni Novgorod 	Villes de Russie  	Ville située au confluent de la Volga et de l'Oka. Durant la période soviétique, elle est rebaptisée Gorki. Cinquième ville la plus peuplée de Russie. 				
Oulianovsk 	Villes de Russie  	Cette ville, arrosée par la Volga, s'est appelée Simbirsk jusqu'en 1924. Elle fut rebaptisée en l'honneur de Lénine après sa mort. 				
Rostov-sur-le-Don 	Villes de Russie  	"Cette ville, située sur les rives du Don, près de la mer d'Azov, est parfois surnommée ""la porte du Caucase"". "				
Sotchi 	Villes de Russie  	Station balnéaire située au bord de la mer Noire. Elle a accueilli les Jeux Olympiques d'hiver en 2014. 				
Belém <img src=https://www.quizypedia.fr/site_media/images/220/220897579989.jpeg>	Villes du Brésil 	"Cette ville, située à l'embouchure du fleuve Amazone, est surnommée ""cité des manguiers"". Cette ville très dynamique est caractérisée par son architecture coloniale et par sa végétation luxuriante. Pará "				
Belo Horizonte <img src=https://www.quizypedia.fr/site_media/images/000/000968158331.jpeg>	Villes du Brésil 	Cette ville, dont la construction a été achevée en 1897, est célèbre pour ses deux équipes de football, Cruzeiro et l'Atlético Mineiro. Il s'agit de la troisième agglomération la plus peuplée du Brésil. Minas Gerais 				
Brasilia <img src=https://www.quizypedia.fr/site_media/images/634/634796728978.jpeg>	Villes du Brésil 	Cette ville, située à plus de 1000 mètres d'altitude, est la capitale du Brésil. Les principaux bâtiments de cette ville à l'architecture futuriste furent conçus par Oscar Niemeyer. District fédéral du Brésil 				
Curitiba <img src=https://www.quizypedia.fr/site_media/images/180/180797216643.jpeg>	Villes du Brésil 	"Cette ville, située dans le sud du Brésil, se trouve à une centaine de kilomètres du port de Paranaguá. En raison de son architecture très moderne elle est surnommée la ""ville de verre"". Paraná "				
Fortaleza <img src=https://www.quizypedia.fr/site_media/images/494/494625754481.jpeg>	Villes du Brésil 	Cette ville, située dans le Nordeste, doit son nom au Fort Schoonenborch, construit par les Hollandais au XVIIe siècle. Ses nombreuses plages en font l'une des destinations touristiques les plus prisées du pays. Ceará 				
Manaus <img src=https://www.quizypedia.fr/site_media/images/708/708973630129.jpeg>	Villes du Brésil 	Cette ville, située sur les rives du rio Negro, est célèbre pour son opéra, le Théâtre Amazonas. Il s'agit de la plus grande ville d'Amazonie. Amazonas 				
Porto Alegre <img src=https://www.quizypedia.fr/site_media/images/756/756628669790.jpeg>	Villes du Brésil 	"Cette ville, située dans le sud du pays, est entourée de collines appelées morros. Elle porte un nom signifiant littéralement ""port joyeux"". Rio Grande do Sul "				
Recife <img src=https://www.quizypedia.fr/site_media/images/955/955175854518.jpeg>	Villes du Brésil 	"Cette ville, s'étant appelée Mauritsstad au XVIIe siècle, est la plus ancienne capitale d'État du Brésil. Il s'agit d'une destination touristique très importante. Elle est parfois surnommée la ""Venise du Brésil"". Pernambouc "				
Rio de Janeiro <img src=https://www.quizypedia.fr/site_media/images/648/648501738863.jpeg>	Villes du Brésil 	Cette ville, la deuxième la plus peuplée du pays, est habitée par les Cariocas. Elle est célèbre pour son carnaval, ses plages et sa statue du Christ Rédempteur. Rio de Janeiro 				
Salvador de Bahia <img src=https://www.quizypedia.fr/site_media/images/913/913476582860.jpeg>	Villes du Brésil 	Cette ville du nord-est du Brésil a été la première capitale du pays. Elle est située au bord de la baie de Tous-les-Saints. Elle est également connue pour son carnaval. Bahia 				
São Paulo <img src=https://www.quizypedia.fr/site_media/images/045/045683832608.jpeg>	Villes du Brésil 	"Cette ville, la plus peuplée du Brésil et de toute l'Amérique du Sud, est parfois surnommée ""Sampa"". Il s'agit de la capitale économique du pays. São Paulo "				
Acapulco <img src=https://www.quizypedia.fr/site_media/images/632/632382935479.jpeg>	Villes du Mexique 	"Cette ville portuaire, située sur l'océan Pacifique, a donné son nom à une célèbre baie. Elle porte un nom signifiant ""région des roseaux"" en nahuatl. Guerrero "				
Cancún <img src=https://www.quizypedia.fr/site_media/images/578/578581647256.jpeg>	Villes du Mexique 	Cette ville, située dans la péninsule du Yucatán, est bordée par la mer des Caraïbes. C'est une destination touristique de renom. Quintana Roo 				
Chihuahua <img src=https://www.quizypedia.fr/site_media/images/787/787118379892.jpeg>	Villes du Mexique 	Cette ville, capitale de l'État du même nom, est située dans le nord du pays. Anthony Quinn y naquit en 1915. Chihuahua 				
Guadalajara <img src=https://www.quizypedia.fr/site_media/images/865/865941005892.jpeg>	Villes du Mexique 	Cette ville est située dans la vallée d'Atemajac, près du plus grand lac mexicain, le lac de Chapala. Il s'agit de la ville du Mexique ayant la plus grande surface. Jalisco 				
Ciudad Juárez <img src=https://www.quizypedia.fr/site_media/images/250/250708163476.jpeg>	Villes du Mexique 	Cette ville frontalière est située sur le río Bravo, en face de la ville texane d'El Paso. Elle doit son nom à un ancien président mexicain prénommé Benito. Chihuahua 				
Mexico <img src=https://www.quizypedia.fr/site_media/images/763/763485717235.jpeg>	Villes du Mexique 	Cette ville, capitale du Mexique, est l'une des plus peuplées au monde. Elle se situe à plus de 2000 mètres d'altitude, près du lac Texcoco. District fédéral 				
Monterrey <img src=https://www.quizypedia.fr/site_media/images/353/353041601878.jpeg>	Villes du Mexique 	Cette ville, située dans le nord-est du pays, est la deuxième plus riche du Mexique. Elle a été nommée en l'honneur de Don Gaspar de Zúñiga y Acevedo, comte de Monterrey. Nuevo León 				
Puebla <img src=https://www.quizypedia.fr/site_media/images/622/622526803281.jpeg>	Villes du Mexique 	Cette ville du sud du Mexique se trouve à plus de 2000 mètres d'altitude, dans une vallée entourée des volcans Popocatépetl, Iztaccíhuatl et La Malinche. Puebla 				
Tijuana <img src=https://www.quizypedia.fr/site_media/images/410/410196653863.jpeg>	Villes du Mexique 	Ville frontalière du nord-ouest du Mexique surnommée TJ. Elle est limitrophe du comté de San Diego en Californie. Basse-Californie 				
Sydney <img src=https://www.quizypedia.fr/site_media/images/713/713733968852.jpeg>	Villes d'Australie 	Capitale de la Nouvelle-Galles du Sud, c'est aussi la plus grande ville et la capitale économique du pays. James Cook y débarque à Botany Bay en 1770. Son opéra est très célèbre. 4 850 000 habitants 				
Melbourne <img src=https://www.quizypedia.fr/site_media/images/842/842956922937.jpeg>	Villes d'Australie 	Capitale de l'Etat de Victoria, elle est la deuxième ville du pays. Devenue métropole au XIXe siècle grâce à la ruée vers l'or, elle fut la capitale australienne jusqu'en 1927. 4 450 000 habitants 				
Brisbane <img src=https://www.quizypedia.fr/site_media/images/070/070044900604.jpeg>	Villes d'Australie 	"Capitale de l'Etat du Queensland, la troisième ville australienne est un centre industriel, mais aussi une grande station balnéaire à proximité de la ""Sunshine Coast"" et de la ""Gold Coast"". 2 275 000 habitants "				
Perth <img src=https://www.quizypedia.fr/site_media/images/523/523055357512.jpeg>	Villes d'Australie 	Capitale de l'Etat d'Australie-Occidentale, la quatrième ville d'Australie est en fait la seule grande ville de la côte ouest australienne. 2 020 000 habitants 				
Adélaïde <img src=https://www.quizypedia.fr/site_media/images/438/438104089466.jpeg>	Villes d'Australie 	Capitale de l'État d'Australie-Méridionale, la cinquième ville d'Australie doit son nom au prénom de l'épouse du roi d'Angleterre Guillaume IV. 1 305 000 habitants 				
Canberra <img src=https://www.quizypedia.fr/site_media/images/107/107893936825.jpeg>	Villes d'Australie 	Capitale fédérale de l'Australie, cette ville fut construite à équidistance des deux plus grandes villes australiennes qui revendiquaient le siège du gouvernement. Elle abrite notamment un immense Mémorial de Guerre. 375 000 habitants 				
Hobart <img src=https://www.quizypedia.fr/site_media/images/920/920724967694.jpeg>	Villes d'Australie 	Capitale de l'Etat de Tasmanie, cette ville portuaire très méridionale sert de base pour les expéditions antarctiques, notamment à la France. 220 000 habitants 				
Darwin <img src=https://www.quizypedia.fr/site_media/images/619/619433194642.jpeg>	Villes d'Australie 	Capitale de l'Etat du Territoire du Nord, cette ville, située sur la Mer de Timor, est la plus petite des capitales d'Etat de l'Australie. Elle fut la seule ville d'importance à être bombardée par les Japonais pendant la dernière guerre. 140 000 habitants 				
Alice Springs <img src=https://www.quizypedia.fr/site_media/images/277/277912930836.jpeg>	Villes d'Australie 	Cette petite ville est située en plein désert, presque au centre géographique de l'Australie, à proximité du célèbre mégalithe d'Uluru (Ayers Rock). C'est l'une des villes les plus chaudes et les plus arides du monde. 30 000 habitants 				
Kiev <img src=https://www.quizypedia.fr/site_media/images/445/445423753347.jpeg>	Villes d'Ukraine 	Capitale et plus grande ville du pays, elle est aussi l'une des plus anciennes villes de Ruthénie. Son club de football, le Dynamo, est l'un des plus titrés de l'ex-Union soviétique. 2 875 000 habitants 				
Kharkiv (Kharkov) <img src=https://www.quizypedia.fr/site_media/images/365/365042170345.jpeg>	Villes d'Ukraine 	Deuxième ville plus importante du pays, elle en fut la capitale de 1917 à 1934. Grand centre industriel, elle fut le théâtre de nombreux combats pendant la Seconde Guerre mondiale. 1 450 000 habitants 				
Odessa <img src=https://www.quizypedia.fr/site_media/images/838/838637119405.jpeg>	Villes d'Ukraine 	Cette ville portuaire sur la mer Noire a été fondée par Catherine II en 1794. Terminal de nombreux oléoducs mais aussi cité balnéaire, elle est surtout connue pour avoir été le théâtre de la mutinerie du cuirassé Potemkine. 1 000 000 d'habitants 				
Dnipro (Dnipropetrovsk) <img src=https://www.quizypedia.fr/site_media/images/430/430502609792.jpeg>	Villes d'Ukraine 	Cette ville industrielle, réputée pour ses constructions aéronautiques, est située sur les bords du fleuve Dniepr. Son nom initial a été fortement raccourci suite à la décommunisation du pays. 1 000 000 d'habitants 				
Donetsk <img src=https://www.quizypedia.fr/site_media/images/624/624636104806.jpeg>	Villes d'Ukraine 	Située tout à l'est du pays, cette ville en est le principal centre économique et industriel. Lors du récent conflit russo-ukrainien, elle s'est autoproclamée indépendante et capitale d'une république pro-russe. Son club de foot est le FK Chakhtar. 950 000 habitants 				
Lviv (Lvov) <img src=https://www.quizypedia.fr/site_media/images/933/933705221104.jpeg>	Villes d'Ukraine 	"Plus grande ville occidentale du pays, à la frontière polonaise, elle est le centre historique de la Galicie. Appelée Lemberg par les Allemands, ses habitants sont les ""Léopolitains"". 730 000 habitants "				
Sébastopol <img src=https://www.quizypedia.fr/site_media/images/050/050542683610.jpeg>	Villes d'Ukraine 	Cette ville portuaire de Crimée est la base de la flotte militaire de la mer Noire. Elle a été rattachée à la Russie en 2014. Sa conquête en 1942 fut l'un des grands faits d'armes de l'armée allemande sur le front de l'Est. 415 000 habitants 				
Simferopol <img src=https://www.quizypedia.fr/site_media/images/574/574846784588.jpeg>	Villes d'Ukraine 	Bien qu'elle ne soit pas la plus grande ville de cette presqu'île, cette ville est bien la capitale de la Crimée. En 2014, la ville s'est prononcée en faveur du rattachement à la Russie. 390 000 habitants 				
Bâle <img src=https://www.quizypedia.fr/site_media/images/588/588699965519.jpeg>	Villes de Suisse 	Située sur le Rhin et à la frontière allemande et française, cette ville tri-nationale abrite la Banque des Règlements Internationaux et a vu naître Roger Federer. Célèbre pour son carnaval. 165 000 habitants 				
Bellinzona <img src=https://www.quizypedia.fr/site_media/images/536/536805200718.jpeg>	Villes de Suisse 	Cette petite ville du sud-est de la Suisse est le chef-lieu du canton du Tessin, point de passage important vers les cols du Saint-Gothard et du San Bernandino. 20 000 habitants 				
Berne <img src=https://www.quizypedia.fr/site_media/images/027/027346678518.jpeg>	Villes de Suisse 	Capitale fédérale de la Suisse, cette cité germanophone située sur l'Aar est célèbre pour sa fosse aux ours, animaux qui symbolisent la ville. 135 000 habitants 				
Coire <img src=https://www.quizypedia.fr/site_media/images/914/914520814271.jpeg>	Villes de Suisse 	Cette petite ville de la vallée du Rhin est le chef-lieu du canton des Grisons. On y parle essentiellement l'allemand, mais aussi le romanche. 35 000 habitants 				
Fribourg <img src=https://www.quizypedia.fr/site_media/images/178/178110724185.jpeg>	Villes de Suisse 	Cette petite ville de l'ouest du pays est le chef-lieu du canton qui porte son nom. A ne pas confondre avec une ville allemande homonyme. 40 000 habitants 				
Genève <img src=https://www.quizypedia.fr/site_media/images/675/675954035071.jpeg>	Villes de Suisse 	"Deuxième plus grande ville du pays, elle est située à l'extrémité ouest du lac Léman. Siège de la Croix-Rouge, siège européen des Nations unies, elle est également célèbre pour son jet d'eau et ses ""conventions"". 200 000 habitants "				
